AnoMes,qtdCartoesEmitidos,qtdCartoesAtivos,qtdTransacoesNacionais,valorTransacoesNacionais,qtdTransacoesInternacionais,valorTransacoesInternacionais
2023-01,4403087,7475,39032,140268071.0,0,0.0
2023-01,14710398,14649886,129269479,374950733745.0,61,1016388.0
2023-01,6293599,450897,4015401,51954439378.0,951,9039089.0
2023-01,1318273,529810,18489468,237169450752.0,2743,6608775.0
2023-01,146168,118438,7723619,235617120175.0,155190,10432731822.0
2023-01,19509991,2055929,14780947,77502733759.0,85966,1603120496.0
2023-01,1163212,115701,3967951,44739265141.0,363082,11029957534.0
2023-01,12337,10070,1448874,41816189572.0,41125,2832475483.0
2023-01,3839272,2016665,29565846,149351014596.0,114827,800600845.0
2023-01,1916,182,12511,65272551.0,0,0.0
2023-01,1622604,409888,12394597,83969462184.0,14,890762.0
2023-01,191405,131661,6235708,125545301283.0,18532,1086320565.0
2023-01,147511132,41915441,968636775,6293433821045.0,25686,533863919.0
2023-01,453027,312229,13509359,274056517926.0,45537,3103984999.0
2023-01,26598,18382,529885,35607514753.0,25707,4445162454.0
2023-01,14064501,3415914,5723273,94330970725.0,0,0.0
2023-01,521515,312278,6710143,193238487304.0,8855,772170319.0
2023-01,220351,137812,756318,5066314954.0,1243,13479117.0
2023-01,2721209,964317,28591245,189841222247.0,7897,153398847.0
2023-01,392376,268654,1379411,9762710676.0,23,2315269.0
2023-01,202114,148587,743607,4705709109.0,32,988602.0
2023-01,1913872,1165126,43466310,391137002122.0,927,16947592.0
2023-01,5209802,3134570,14492900,59853819571.0,287,5651619.0
2023-01,6740178,3266556,27679749,340639790279.0,0,0.0
2023-01,4555260,4215697,68087929,1088495822626.0,36739,744381145.0
2023-01,8293,2955,69103,630072397.0,0,0.0
2023-01,6012,2504,43976,57335488.0,0,0.0
2023-01,42699125,14240315,491658813,3348860942607.0,51307,1506812878.0
2023-01,95783,70710,414625,3059385147.0,112,5313028.0
2023-01,1119875,386026,8635035,120612775589.0,0,0.0
2023-01,3036002,1056262,10080603,100212989151.0,19383,322201208.0
2023-01,544989,293975,489471,7536483423.0,0,0.0
2023-01,1397499,1308215,22846812,403256439795.0,1,1.0
2023-01,461638,338722,10388314,7999002428.0,20,516992.0
2023-01,101014,83496,40773,1418508048.0,2,374748.0
2023-01,33555339,11109331,306697350,1744184807705.0,0,0.0
2023-01,14480,12852,263429,3608123333.0,2112,62163186.0
2023-01,3117085,1984941,65747581,758724874053.0,45502,2135792678.0
2023-01,81001188,49472663,1094036634,9705630688741.0,5096457,67841977759.0
2023-01,5239042,2592319,38404662,1153581048109.0,567497,37221296792.0
2023-01,7565268,3287546,42288733,456474918584.0,71781,206812811.0
2023-01,43273,13490,143412,18159257986.0,133,7305159.0
2023-01,13681962,7923130,213432302,1382992535227.0,2786,32258667.0
2023-01,7641123,2399175,39824248,465470165631.0,14456,305183167.0
2023-01,258,163,93750,91252815.0,8,169684.0
2023-01,68432,49995,1165487,102358777822.0,83905,13412213434.0
2023-01,21484,13907,10817,3577280.0,261,97720.0
2023-01,1174652,686694,16288048,264475492179.0,70893,1965309139.0
2023-01,5471522,3970720,204245608,3966659450549.0,3268323,199660498986.0
2023-01,6240616,3701769,47688676,625509232537.0,108127,2148667638.0
2023-01,450997,280682,6608747,49260246388.0,1235,56287728.0
2023-01,65531485,38665485,802929986,4460721977474.0,35203,788074096.0
2023-01,756885,704797,30868023,455884066639.0,279021,10614487272.0
2023-01,419069,322690,8843928,158190337709.0,74312,4084473708.0
2023-01,11447993,7481267,186901779,1717303915344.0,248875,4286203266.0
2023-01,3834,3173,325413,9684402137.0,9266,765280299.0
2023-01,403,18,110,876799.0,1,1.0
2023-01,8962298,5204935,116945000,739865758187.0,1567,24190252.0
2023-01,170146054,31490676,613028767,3668589897691.0,0,0.0
2023-01,176873,111215,4252230,217117579533.0,239077,25664500215.0
2023-01,585757,340098,5291200,213879709052.0,254309,26633267541.0
2023-01,25107866,13113826,117491976,1479848267227.0,210522,423067195.0
2023-01,4328074,2357618,50951523,917226143506.0,63410,3519728522.0
2023-01,21061012,5274177,79459059,919327584181.0,92563,1510846051.0
2023-01,3406135,1743385,41928992,392512607423.0,0,0.0
2023-01,781279,477461,15746497,11806539218.0,5218,236402467.0
2023-01,15208977,3977217,22892472,93811679062.0,2571,3725042.0
2023-02,7101585,691199,3654525,2090372006.0,3837,76046701.0
2023-02,598732,344567,6503240,273972736889.0,333860,31864093526.0
2023-02,4131,3397,345444,10453574215.0,8764,584378606.0
2023-02,16066,14109,277192,3904537839.0,2770,5126014.0
2023-02,105518,80819,361798,422602720.0,0,0.0
2023-02,9474034,3352785,76682523,545951800673.0,44,1306104.0
2023-02,32232158,11664389,142465918,635593333471.0,1422014,25793443789.0
2023-02,204562242,42501827,929463242,5403976964277.0,0,0.0
2023-02,3112384,1962787,70349577,794493036267.0,49735,1957302465.0
2023-02,13332,10927,1504679,42572310374.0,40592,2800431847.0
2023-02,4614822,954097,6853940,78942018069.0,0,0.0
2023-02,49333996,27797721,1096163399,3878728631364.0,1,1.0
2023-02,9040744,3987112,56854156,726653233468.0,126435,2529762786.0
2023-02,17624453,9513550,120855415,1501086592389.0,219658,4339571922.0
2023-02,12062656,318493,4456370,59149589986.0,417,20587142.0
2023-02,625,530,7672,564274088.0,56,1173052.0
2023-02,2320,310,16172,7524896.0,0,0.0
2023-02,7,1,8,2757145.0,1,1.0
2023-02,870718,315604,1779405,17342246532.0,986,21641327.0
2023-02,3281400,1591669,40431369,388976200451.0,0,0.0
2023-02,301696,257246,13960501,275969348924.0,44332,2654586762.0
2023-02,1033176,501892,12789461,81749292298.0,3681,76182005.0
2023-02,26335453,11287181,231399420,238117479445.0,719589,13424385133.0
2023-02,1447231,589905,19735442,243904967545.0,2763,64951046.0
2023-02,7286393,3259810,28479451,342338035033.0,26,907928.0
2023-02,965999,711190,20680781,35278103238.0,228429,8470463875.0
2023-02,23097134,12740221,325639685,3835483399734.0,1018796,23258320009.0
2023-02,1113512,391947,8893914,120538674105.0,0,0.0
2023-02,27003,2683,6397,15500250.0,0,0.0
2023-02,14399570,3761927,62845574,35459937283.0,553,8915312.0
2023-02,8354297,2655616,46887874,534484742465.0,17616,219710856.0
2023-02,11770068,7461574,197460544,1829333992206.0,273491,4590697499.0
2023-02,376556,210817,9838357,185109174182.0,91038,3735106834.0
2023-02,201493,147897,641629,3975544502.0,20,395905.0
2023-02,71650860,19550886,226761461,214058452686.0,570432,8955064155.0
2023-02,6090039,4116479,234608892,4395241034652.0,3712075,20570198065.0
2023-02,3916385,2237387,52084805,90681736328.0,66122,3204004717.0
2023-02,8604617,2174983,2192039,61693842511.0,0,0.0
2023-02,2272285,218323,1722139,8553845581.0,15217,14864918.0
2023-02,41621,33638,760321,10412265678.0,3434,132987879.0
2023-02,2993156,760891,31255282,199411153053.0,12004,40344435.0
2023-02,116,56,57,110519.0,0,0.0
2023-02,27197,19292,599789,40376860759.0,28925,4343179286.0
2023-02,31624574,10529127,435248816,2888593106999.0,52426,1398168839.0
2023-02,11606299,4010092,30027129,316777381184.0,37947,523272591.0
2023-02,11760649,6130344,165764109,927015027222.0,1593,28532103.0
2023-02,40020,29031,441994,12124878943.0,5599,26945476.0
2023-02,252494,116808,3096776,19372486519.0,0,0.0
2023-02,5741554,2726933,43259973,1293411611763.0,680292,43793570969.0
2023-02,402,17,96,1161296.0,1,1.0
2023-02,3008680,1703526,43848125,1266950585792.0,470590,39694833128.0
2023-02,4513867,6112,31033,110084327.0,15,33444.0
2023-02,67588,49420,1279487,105703024519.0,98484,14302212821.0
2023-02,22925,9621,94104,10597985946.0,670,45886253.0
2023-02,199472,164140,12604019,342496280201.0,242923,14359450859.0
2023-02,663972,309855,3158480,54125744034.0,0,0.0
2023-02,558009,243085,4413215,20920058805.0,1097,32168743.0
2023-02,2050798,1218747,46998887,40657111579.0,922,18811547.0
2023-02,6143701,428447,4198366,53079155431.0,1039,10356263.0
2023-02,17979363,6691219,77069902,818520067083.0,84214,1262619017.0
2023-02,97834,81501,38129,1412084005.0,5,124696.0
2023-02,78697438,21846955,589913261,3888500162857.0,23938,495627628.0
2023-02,310871,237811,8372490,237944137539.0,232655,14133889158.0
2023-02,5,5,15,50511.0,0,0.0
2023-02,555168,331634,7710980,246371552046.0,11634,770063783.0
2023-02,4453,0,1045,6778013.0,0,0.0
2023-02,64457787,39446031,834835741,4512739546317.0,36564,743962228.0
2023-02,7090404,2694579,42756029,465042304118.0,66951,190263104.0
2023-02,24722,10603,13819,240707176.0,0,0.0
2023-02,163571,85227,3130265,4734063921.0,4826,116936335.0
2023-02,11188656,789409,9077662,43311424712.0,63635,1055511208.0
2023-02,41079,12653,129105,17146295898.0,150,8319624.0
2023-02,226165,143741,4449076,85004472531.0,32819,1195460884.0
2023-02,183169,141078,552443,4290457201.0,0,0.0
2023-02,7,5,11,13528.0,0,0.0
2023-02,1186040,696991,17540442,282459810018.0,78335,2133911568.0
2023-02,721858,721857,849792878,135931835719.0,0,0.0
2023-02,5985998,5129631,74648454,773462951849.0,177223,3118569839.0
2023-02,4836618,3596464,283974187,5450269382557.0,5804703,317998461848.0
2023-02,5837706,1110955,3815049,46225470916.0,0,0.0
2023-02,660352,356568,460758,7365997994.0,0,0.0
2023-02,1724889,421966,13439304,89249064842.0,20,682393.0
2023-02,4654120,4286921,72363797,1149034429507.0,42500,816106089.0
2023-02,84468354,26068815,570438795,3600468078196.0,3997,40373812.0
2023-02,459821,286083,6922417,50247577458.0,1063,47634994.0
2023-02,376412,36538,339870,1561986495.0,0,0.0
2023-02,824139,473717,15604507,114409836763.0,4835,244598597.0
2023-02,678392,634461,24547006,365425910876.0,245558,8786243181.0
2023-02,95752,70614,375656,2762091459.0,127,7808636.0
2023-02,823,453,666,312948.0,0,0.0
2023-02,39896546,4690925,16304022,76183490881.0,2536,64866855.0
2023-02,1788175,933140,8010154,13189780760.0,96050,9193531209.0
2023-02,2324022,1224273,30309574,148706628247.0,89612,17391571.0
2023-02,5243811,3149172,12627166,50963107627.0,187,2270171.0
2023-02,11744672,2498482,22761910,25774430235.0,37368,683386137.0
2023-02,359376,276781,8204234,142178813274.0,69103,3791860245.0
2023-02,1093531,14474,14947,44072966.0,550,3194491.0
2023-02,2585046,512224,8577296,45722164804.0,18217,240898368.0
2023-02,809572,105933,4049559,45307899774.0,398557,11748677707.0
2023-02,320023,51062,216765,5336540512.0,1709,74357015.0
2023-02,1243340,1164504,21704950,37481513476.0,1,1.0
2023-02,810636,286390,3220982,5746537421.0,531,6642725.0
2023-02,6535076,3171182,92374564,428687880975.0,0,0.0
2023-02,16449576,16126711,140153389,40241449950.0,24,273595.0
2023-02,207470,140660,7032403,138862133494.0,20448,1006871958.0
2023-02,8812227,6287206,271600839,4021183095012.0,2184840,80395189439.0
2023-02,557068,460497,16934077,453759682922.0,404603,40698153168.0
2023-02,183396,93749,5027590,24190552152.0,301857,30057780283.0
2023-02,16628442,11948572,444358369,5487853943308.0,3436729,84366915596.0
2023-02,218,90,87851,864558856.0,7,495169.0
2023-02,122724,32668,2272862,61555503877.0,0,0.0
2023-02,10165400,2021183,35342442,403914968435.0,18054,359608365.0
2023-02,98280,81281,889020,4612657767.0,0,0.0
2023-02,13553667,212438,1136631,4885637265.0,0,0.0
2023-02,83599308,48333014,1148394945,10082384552291.0,5438738,69653812602.0
2023-02,27982,23922,523304,10797219907.0,13422,1094958216.0
2023-02,9925,6398,1180531,8236054136.0,17,2117775.0
2023-02,8137,2910,65069,592168373.0,0,0.0
2023-02,20036717,4427963,79117162,386286910755.0,67577,974320843.0
2023-02,769712,424322,13696449,130343444139.0,657,12107668.0
2023-03,7603423,2659289,39387300,424501305399.0,62471,193206914.0
2023-03,1184003,673407,17892088,291514856925.0,89986,2301345518.0
2023-03,5238796,3144976,6065011,24442256381.0,26,18725.0
2023-03,7182800,3142685,26454578,31790811063.0,40,1156641.0
2023-03,63920506,40189845,868582712,459808767714.0,41532,876083295.0
2023-03,100,48,77,432777.0,0,0.0
2023-03,3327250,1572425,39722647,378670925704.0,0,0.0
2023-03,8913152,4007522,55255832,711631501209.0,135030,2600207364.0
2023-03,5551,451,10133,79799283.0,0,0.0
2023-03,207678019,42191384,944798799,5463542409712.0,0,0.0
2023-03,8722186,3186719,49766935,55592920769.0,20826,30140104.0
2023-03,22346,9267,96921,10981077815.0,515,57258386.0
2023-03,346312,263935,8129971,140369726567.0,70120,3682913678.0
2023-03,447372,321668,10452144,79570775771.0,24,1002241.0
2023-03,65771,47465,1303530,111175934006.0,97189,13110535153.0
2023-03,4668292,4185939,72858727,1162104392488.0,47765,929594275.0
2023-03,18415,16278,352267,4721110008.0,2181,84368891.0
2023-03,258312,136559,5552726,288485599765.0,296343,31249387051.0
2023-03,2791853,1285594,29860976,149703164386.0,81070,12149898.0
2023-03,6132639,401023,4162946,52332907909.0,1195,11563086.0
2023-03,14765913,3989302,64555148,370263655558.0,621,15051413.0
2023-03,14151530,8176529,221919940,1412935111467.0,8688,80142095.0
2023-03,22129229,12777840,324496456,3805847417881.0,1107835,23917346289.0
2023-03,3142573,831068,16771346,89255780569.0,30502,369362887.0
2023-03,14779538,180469,1161823,5082486589.0,0,0.0
2023-03,806170,445611,14858960,13956295937.0,679,16795613.0
2023-03,4792326,626999,8141601,75559528888.0,0,0.0
2023-03,5220,3279,372577,11241029074.0,10638,597602268.0
2023-03,7178040,3367377,101269374,468704186467.0,0,0.0
2023-03,407712,36733,354729,1597264745.0,0,0.0
2023-03,5101,0,1201,794698.0,0,0.0
2023-03,6556838,4423256,245287442,4595466209786.0,4302942,222483585517.0
2023-03,170595,116852,3318766,50700049768.0,4784,109697906.0
2023-03,12,12,12,19062.0,0,0.0
2023-03,27741,19039,609656,3991833464.0,28837,4269013256.0
2023-03,6752550,671984,5021903,3135469081.0,54373,274992629.0
2023-03,217198,201873,7456533,146181269899.0,19982,980038495.0
2023-03,40889426,13273240,498514517,329179965335.0,58558,1489223984.0
2023-03,42069171,4555272,14117744,67700908381.0,3237,65721853.0
2023-03,401,16,82,817505.0,1,1.0
2023-03,290773,249242,13742567,300874682944.0,37596,2102073773.0
2023-03,376178,284813,11434713,304178879173.0,338303,19247685975.0
2023-03,11852380,5954199,168820655,936920397243.0,2072,31126064.0
2023-03,129887,33430,2457558,66294634533.0,0,0.0
2023-03,6052559,1158212,4028318,49091773467.0,0,0.0
2023-03,95245,79988,35132,1527699929.0,0,0.0
2023-03,6471279,5644598,82394790,846059789428.0,197707,3348311947.0
2023-03,285288,131900,4102258,26210321822.0,0,0.0
2023-03,149358765,39165183,965794756,6214312658533.0,27422,548829519.0
2023-03,17717178,17312958,148174110,424462736061.0,0,0.0
2023-03,8934684,7143538,190444017,1795444570123.0,286442,4615473207.0
2023-03,85895461,48905253,1196262793,10392364897963.0,6003532,7454319110.0
2023-03,10291886,1998837,33970944,393173167466.0,16761,328255947.0
2023-03,18764749,8441488,81035067,868986294614.0,86695,1189473286.0
2023-03,428118,254398,10398281,201959302983.0,109368,3863424329.0
2023-03,613657,567148,21991627,332991031073.0,232789,7956094074.0
2023-03,39,15,107,252274.0,0,0.0
2023-03,108670,82821,436696,482266290.0,0,0.0
2023-03,11876073,3863622,28831442,303447494299.0,39882,538339844.0
2023-03,726488,726487,964044915,214098469118.0,0,0.0
2023-03,40209,25026,454371,12750534577.0,5936,267433415.0
2023-03,1127183,1054576,19926077,347089021334.0,1,1.0
2023-03,70244858,19495348,222396438,2097760886742.0,586870,9004480556.0
2023-03,606433,352352,6604444,290488213327.0,319253,29451466733.0
2023-03,29706245,12131180,231416115,2387407672026.0,755002,13211679505.0
2023-03,1508436,589645,22579892,267368521376.0,3382,79447961.0
2023-03,5337351,3951416,318464447,6041676625245.0,6853914,359067111224.0
2023-03,33885134,12555217,155939317,668120814953.0,1530264,25890306615.0
2023-03,19146,12556,89406,643485725.0,0,0.0
2023-03,1823434,990497,8849119,165613784093.0,128230,12556035751.0
2023-03,668149,563231,2310800,13444765359.0,0,0.0
2023-03,547782,455930,16833715,444522749018.0,436693,44721528669.0
2023-03,252,126,82099,763140128.0,5,240447.0
2023-03,11129771,723609,8524572,40258289929.0,60043,1003870396.0
2023-03,1094404,14853,17102,66305882.0,509,5304883.0
2023-03,989166,394867,9191895,122752869245.0,0,0.0
2023-03,13,5,20,13789.0,0,0.0
2023-03,3313753,815649,34186472,204771116295.0,9281,160900684.0
2023-03,841146,474022,15649392,113777933211.0,4804,246570737.0
2023-03,776764,411128,450841,7493858154.0,0,0.0
2023-03,3052109,1956836,68633829,777750669285.0,52240,2028013373.0
2023-03,469492,290081,7137768,51423669027.0,1256,50487408.0
2023-03,1805896,429050,14458713,93908628219.0,13,441928.0
2023-03,30732605,13732108,124456909,1520219700281.0,242858,4648465763.0
2023-03,862757,268953,1660495,15641704053.0,376,4307898.0
2023-03,385019,263494,23433,170777837.0,0,0.0
2023-03,8818225,6376654,277211773,410575130204.0,2335187,79891599979.0
2023-03,14716,9617,1533223,43914137856.0,46774,2616032401.0
2023-03,663489,305119,3161427,54607830616.0,0,0.0
2023-03,493113,236989,4609593,21946092389.0,1126,235351002.0
2023-03,2896779,1725578,45277557,1313168178007.0,483081,39490226143.0
2023-03,30792,26383,540878,11508139062.0,10624,1135656939.0
2023-03,2066074,162856,829173,2898512707.0,4607,26893628.0
2023-03,4465773,4582,23753,89164004.0,7,42619.0
2023-03,578,494,6882,551958097.0,42,112379.0
2023-03,22062100,4293575,74242985,358999150688.0,71276,964271912.0
2023-03,527330,352943,7777723,272339312217.0,14144,868298804.0
2023-03,1315939,635473,21103504,117865690023.0,2644,88689806.0
2023-03,141924,36426,30095,74111108.0,279,6841693.0
2023-03,2600,422,19431,87594907.0,0,0.0
2023-03,1006434,724127,23113304,38207658718.0,255731,8921383727.0
2023-03,7312228,1946932,20257198,244206606486.0,38665,74403729.0
2023-03,7732,2871,62263,55200446.0,0,0.0
2023-03,8744956,2049158,1954113,52191828033.0,0,0.0
2023-03,40031,31757,740417,10198406644.0,3807,129675983.0
2023-03,176544,135710,539891,4108431911.0,0,0.0
2023-03,95934,70023,184556,1293154612.0,5,84336.0
2023-03,1498837,1169146,10535515,65993437947.0,3,33126.0
2023-03,201495,147205,304801,1864304928.0,3,326269.0
2023-03,29245,3058,9820,2953170.0,0,0.0
2023-03,52918514,29521748,1202025035,4220151294143.0,1,1.0
2023-03,982415,101016,4044890,44788416326.0,423824,11827640713.0
2023-03,6172020,2878744,49289981,146051755165.0,757225,46378858851.0
2023-03,41100,11727,130120,17075491713.0,178,5742565.0
2023-03,296427,166014,5022134,101135637695.0,42227,1540073677.0
2023-03,257972,216773,17485240,456439066994.0,328483,17707176449.0
2023-03,2051559,1210586,48621661,417950260163.0,1040,18937645.0
2023-03,7,1,1,1.0,1,1.0
2023-03,715020,263847,3329442,1604649011.0,298,3337757.0
2023-03,3563135,2262282,49719224,866709374294.0,60273,2587403054.0
2023-03,11891812,186727,3410938,42796361907.0,410,24587593.0
2023-03,17675563,12563150,471136660,5785715789661.0,3644001,8465832248.0
2023-04,71889409,19044593,236881704,2304586154149.0,571792,8966387501.0
2023-04,4721,381,5918,51520258.0,0,0.0
2023-04,543096,441813,16605044,45533951697.0,408941,39031342094.0
2023-04,5657,0,929,6012789.0,0,0.0
2023-04,6533470,2980056,52431846,1573133915754.0,786192,46931640735.0
2023-04,7188295,3004817,21030620,255271218211.0,47,30131.0
2023-04,22375753,12743812,336608018,402581636840.0,1067325,22393600776.0
2023-04,9237662,7163137,194829881,1859514421749.0,278516,4489747166.0
2023-04,6274229,1197380,4302760,57317110821.0,0,0.0
2023-04,2,2,1,2284.0,1,1.0
2023-04,3839541,1287892,20792548,112570932376.0,43572,512570723.0
2023-04,3431236,855386,38081985,230206847738.0,8758,156267099.0
2023-04,18462,16129,404664,5506049857.0,2168,80808965.0
2023-04,425465,35960,374034,1687620065.0,0,0.0
2023-04,37052681,13412291,173114901,791993041003.0,1431313,25215370297.0
2023-04,620387,357165,6528533,319041099856.0,354034,30919698783.0
2023-04,7183972,4793151,270842807,5177152407135.0,4068110,206458766563.0
2023-04,156658460,39773134,1041068188,6769663906123.0,25710,539356401.0
2023-04,1275325,1017444,7478690,50096358835.0,14,175032.0
2023-04,1007396,315415,3490051,2107680820.0,6519,314785852.0
2023-04,63208977,40922006,936804615,504962058082.0,35814,711946976.0
2023-04,341311,251109,8001159,14089327820.0,67630,3476969893.0
2023-04,64609,46352,1199562,105334351222.0,91767,1214833121.0
2023-04,307974,137493,4503548,2985099678.0,0,0.0
2023-04,21534,8793,96665,10910654179.0,601,73815743.0
2023-04,113485,8572,205938,134827753.0,0,0.0
2023-04,729993,729992,1079228276,217747963902.0,0,0.0
2023-04,7227888,2510847,38989929,415816223651.0,53992,17942599.0
2023-04,39126,30585,722271,9982205517.0,3394,117658066.0
2023-04,232976,213394,7805451,156997568055.0,21127,1041178161.0
2023-04,979821,417472,9631656,129664510555.0,0,0.0
2023-04,4424105,3371,18359,74859319.0,12,100662.0
2023-04,5898164,4345910,355725408,6969890307592.0,6653588,345170778927.0
2023-04,11,3,1,1.0,1,1.0
2023-04,1576960,823339,27176486,155116071051.0,5309,138233587.0
2023-04,3368039,2118186,48368428,846797425931.0,66801,2924029743.0
2023-04,11889454,191888,3341892,43206710292.0,401,25707709.0
2023-04,1076640,770466,25660085,436496056247.0,252954,8536145381.0
2023-04,7299983,1761849,20404492,251120002793.0,41929,741194517.0
2023-04,12317259,3904610,29736070,324687555784.0,42207,592622451.0
2023-04,20743994,4120282,72753635,357910669815.0,83391,1206015934.0
2023-04,3355055,1547461,43038352,419677342163.0,0,0.0
2023-04,8078677,3805873,122275948,589181449862.0,0,0.0
2023-04,87830,73993,32764,1793591235.0,7,521513.0
2023-04,19533568,7484239,87295022,971580151953.0,88648,1271148073.0
2023-04,8,8,8,1095.0,0,0.0
2023-04,896271,498743,16838237,160837482302.0,604,13081418.0
2023-04,30924160,12170392,235726897,2508251672662.0,687247,12300776946.0
2023-04,41742877,5198815,13723160,67657905138.0,4340,104219274.0
2023-04,81551,27479,623139,1098151488.0,4,239631.0
2023-04,896785,457404,447718,7694690593.0,0,0.0
2023-04,40493,10836,122157,16327926448.0,158,655399.0
2023-04,494388,303693,7892143,58861192601.0,1384,57804254.0
2023-04,483195,284159,11294286,227580033272.0,103568,4103036535.0
2023-04,411767,304893,13107458,365850709597.0,360581,20175882135.0
2023-04,1673107,634776,24717837,296780771811.0,3307,8418037.0
2023-04,45016,26738,614968,17756839447.0,7173,322196424.0
2023-04,8797911,6423317,286739776,4335511686049.0,2113393,70900403451.0
2023-04,6395,5216,439102,13135327017.0,10604,594667959.0
2023-04,693487,576093,2487473,14895366348.0,12,755406.0
2023-04,367270,260476,6143435,131252320716.0,41812,1516029758.0
2023-04,125,29,8,4947.0,0,0.0
2023-04,294400,261529,21978027,573086811199.0,380851,20520868411.0
2023-04,145799,32506,2380119,67129945127.0,0,0.0
2023-04,18832918,13395632,515638334,6474350687936.0,3557934,80693249628.0
2023-04,2028695,1190771,49648689,438640810415.0,683,12150477.0
2023-04,32535,26849,555946,12529478349.0,10631,1181502676.0
2023-04,2078,8,16,23271.0,0,0.0
2023-04,9,1,1,1.0,1,1.0
2023-04,1244067,711755,18925539,313603406893.0,85435,2369404857.0
2023-04,208475054,41234301,983529224,5773996687824.0,0,0.0
2023-04,14298337,7976957,234485613,1517813235449.0,6418,62501622.0
2023-04,1964688,1018641,9442097,196293059132.0,136198,12895236643.0
2023-04,55774447,30670981,1339872030,4889893445446.0,1,1.0
2023-04,1285880,120209,4066350,16897731216.0,0,0.0
2023-04,17902,14310,1632663,47511993814.0,42333,2194469623.0
2023-04,399,16,80,1038799.0,1,1.0
2023-04,847603,462387,15726196,117988481649.0,4496,207776939.0
2023-04,185787,120480,3470666,53778194253.0,5369,129676101.0
2023-04,560914,513678,20470136,324054104935.0,200138,6753439695.0
2023-04,20920,11805,53495,328324634.0,0,0.0
2023-04,43,8,8,30956.0,0,0.0
2023-04,179380,138878,613575,4624686792.0,0,0.0
2023-04,52627,8314,147461,110788451.0,0,0.0
2023-04,4685969,4250770,76453706,1259772548604.0,51617,1082525821.0
2023-04,16025929,197841,1178470,5535075044.0,0,0.0
2023-04,280797,241542,13382907,30770308630.0,43361,2369327018.0
2023-04,118723,27087,376600,4529352482.0,0,0.0
2023-04,10324423,5291865,150259933,903909872527.0,1671,26761289.0
2023-04,668638,230871,4991421,24926622312.0,1358,49024865.0
2023-04,9185158,3329497,53316021,622787374366.0,22628,289133185.0
2023-04,15482331,4045034,65613653,379344520057.0,1203,11885525.0
2023-04,274153,140968,5099115,291782070039.0,316835,33553662358.0
2023-04,2115975,135686,848492,306106462.0,4527,2909998.0
2023-04,1094824,14915,23716,69937658.0,976,566970.0
2023-04,1840152,431006,15493534,103383499312.0,26,2295843.0
2023-04,2938164,1734645,45980827,1372677430162.0,478345,3904355472.0
2023-04,9075302,3626069,55046209,719755862591.0,126209,2535440626.0
2023-04,87682277,48399160,1236112153,1120414739409.0,5856948,74751229866.0
2023-04,11157465,2212838,39482641,44610190507.0,15964,28057102.0
2023-04,21388302,7112478,158856125,481567189049.0,0,0.0
2023-04,6166690,399920,4224463,5432365495.0,1257,11788899.0
2023-04,4861338,958621,9278187,85915204337.0,0,0.0
2023-04,3955375,1537702,33096372,175132938547.0,86762,192698751.0
2023-04,11171812,791760,8398382,40875649932.0,62062,932082971.0
2023-04,27769,22439,594512,2813738605.0,0,0.0
2023-04,36419916,16081813,140341825,1681744444313.0,238702,449477298.0
2023-04,543737,357028,7903139,288862966194.0,14037,908589837.0
2023-04,39474953,12779674,521492871,3496651362024.0,63179,1571100059.0
2023-04,14,10,22,171497.0,4,40784.0
2023-04,3194351,2045331,71463157,813108180098.0,55744,2255133597.0
2023-04,1739585,176816,4793506,72699136318.0,430532,11697406031.0
2023-04,1016078,950687,19562863,346534002785.0,1,1.0
2023-04,16377,834,11424,43127847.0,0,0.0
2023-04,8935036,1919541,2316501,67029992488.0,0,0.0
2023-04,858052,224955,1547031,15044191788.0,446,462862.0
2023-04,664263,301480,3250929,57164057246.0,0,0.0
2023-04,27676,18805,599444,41530419161.0,29814,4345695804.0
2023-04,6672791,523747,5934693,36843271967.0,74545,379884696.0
2023-04,1597863,805445,14614217,102494156005.0,28,1024413.0
2023-04,537,455,6364,454027045.0,44,280672.0
2023-04,7533262,5329415,63502196,671010865961.0,203611,3257547615.0
2023-04,2819,458,21879,99290561.0,0,0.0
2024-01,11,3,1,1.0,1,1.0
2024-01,37698,10000,121925,1639557355.0,171,537803.0
2024-01,862102,461500,14335372,104537644757.0,4847,215259089.0
2024-01,38737541,14646677,170359011,753315911617.0,1492931,26010018767.0
2024-01,498891,31821,551352,515620451.0,195,11144.0
2024-01,638024,358295,5854214,250855926261.0,309554,29779703177.0
2024-01,182129,139235,464081,3571833494.0,0,0.0
2024-01,308356,7701,178052,2487892207.0,1388,73223323.0
2024-01,8806445,4058554,127085236,593116966541.0,0,0.0
2024-01,21008233,3943159,62625252,302434321284.0,80660,935712177.0
2024-01,4721,330,7251,54683096.0,0,0.0
2024-01,1822473,671176,24548926,28205298398.0,3831,9640439.0
2024-01,31634563,12074172,220010047,2362991368905.0,687234,12094160092.0
2024-01,64804978,41724922,855887334,441772118699.0,37499,696085041.0
2024-01,41983922,2782256,11511788,55879115784.0,4565,108772962.0
2024-01,5259728,387425,5341901,32078932169.0,35895,338200166.0
2024-01,707,14,1359,24460643.0,0,0.0
2024-01,28114,18592,552514,37877647236.0,27083,4327417583.0
2024-01,6726,0,978,8161726.0,0,0.0
2024-01,516950,409673,16198352,44050890447.0,431458,44270833223.0
2024-01,1961269,443005,14709601,95253821062.0,31,2252133.0
